lat,lng,desc,zip,title,timeStamp,twp,addr,e
40.1226079,-75.3968838,BOULEVARD OF THE GENERALS  & GENERAL ARNOLD AVE; WEST NORRITON; 2016-01-13 @ 09:45:15-Station:STA46;,19403,Fire: FIRE ALARM,1/13/2016 9:45,WEST NORRITON,BOULEVARD OF THE GENERALS  & GENERAL ARNOLD AVE,1
40.1805757,-75.1333253,HORSHAM RD & DRESHER RD; HORSHAM; 2016-01-13 @ 09:42:10;,19044,Traffic: DISABLED VEHICLE -,1/13/2016 9:42,HORSHAM,HORSHAM RD & DRESHER RD,1
40.1682494,-75.1389078,WITMER RD & PRUDENTIAL RD;  HORSHAM; Station 352; 2016-01-13 @ 09:46:29;,19044,EMS: SUBJECT IN PAIN,1/13/2016 9:46,HORSHAM,WITMER RD & PRUDENTIAL RD,1
40.2890267,-75.3995896,MAIN ST & OLD SUMNEYTOWN PIKE; LOWER SALFORD; 2016-01-13 @ 09:50:01-Station:STA89;,19438,Fire: FIRE POLICE NEEDED,1/13/2016 9:50,LOWER SALFORD,MAIN ST & OLD SUMNEYTOWN PIKE,1
40.0959056,-75.2586595,JOSHUA RD & 2ND ST; WHITEMARSH; 2016-01-13 @ 09:50:49;,19444,Traffic: VEHICLE ACCIDENT -,1/13/2016 9:50,WHITEMARSH,JOSHUA RD & 2ND ST,1
40.1590979,-75.359652,POTSHOP RD & TAFT RD;  EAST NORRITON; Station 308B; 2016-01-13 @ 09:55:57;,19403,EMS: HEMORRHAGING,1/13/2016 9:55,EAST NORRITON,POTSHOP RD & TAFT RD,1
40.1998312,-75.3051663,MORRIS RD & WEST POINT PIKE; UPPER GWYNEDD; 2016-01-13 @ 09:54:00;,19446,Traffic: VEHICLE ACCIDENT -,1/13/2016 9:54,UPPER GWYNEDD,MORRIS RD & WEST POINT PIKE,1
40.1866747,-75.1024603,MADISON AVE & EVERGREEN AVE;  HATBORO; Station 384; 2016-01-13 @ 10:00:22;,19040,EMS: FALL VICTIM,1/13/2016 10:00,HATBORO,MADISON AVE & EVERGREEN AVE,1
40.2402334,-75.2446059,NORTH WALES RD & HARBOB LN; MONTGOMERY; 2016-01-13 @ 10:01:53;,19454,Traffic: VEHICLE ACCIDENT -,1/13/2016 10:01,MONTGOMERY,NORTH WALES RD & HARBOB LN,1
40.0974678,-75.1258344,YORK RD & CHERRY ST;  JENKINTOWN; Station 382; 2016-01-13 @ 10:15:33;,19046,EMS: RESPIRATORY EMERGENCY,1/13/2016 10:15,JENKINTOWN,YORK RD & CHERRY ST,1
40.0789202,-75.3591989,SHOEMAKER RD & LEWIS RD; UPPER MERION; 2016-01-13 @ 10:16:49-Station:STA48;,19406,Fire: BUILDING FIRE,1/13/2016 10:16,UPPER MERION,SHOEMAKER RD & LEWIS RD,1
40.1847975,-75.286879,TWIN SILO DR & MORRIS RD;  WHITPAIN; Station 385; 2016-01-13 @ 10:34:37;,19422,EMS: RESPIRATORY EMERGENCY,1/13/2016 10:34,WHITPAIN,TWIN SILO DR & MORRIS RD,1
40.1930534,-75.4623315,MAIN ST & E 9TH AVE;  COLLEGEVILLE; Station 324; 2016-01-13 @ 10:36:28;,19426,EMS: RESPIRATORY EMERGENCY,1/13/2016 10:36,COLLEGEVILLE,MAIN ST & E 9TH AVE,1
40.105308,-75.341987,4TH ST & DEPOT ST;  BRIDGEPORT; Station 317; 2016-01-13 @ 10:48:10;,19405,EMS: RESPIRATORY EMERGENCY,1/13/2016 10:48,BRIDGEPORT,4TH ST & DEPOT ST,1
40.2513703,-75.4657098,PERKIOMEN AVE & 3RD ST;  SCHWENKSVILLE; Station 331; 2016-01-13 @ 10:52:59;,19473,EMS: RESPIRATORY EMERGENCY,1/13/2016 10:52,SCHWENKSVILLE,PERKIOMEN AVE & 3RD ST,1
40.3146524,-75.3243554,2ND ST & CHURCH ST; SOUDERTON; 2016-01-13 @ 10:54:53-Station:STA74;,18964,Fire: VEHICLE FIRE,1/13/2016 10:54,SOUDERTON,2ND ST & CHURCH ST,1
40.232727,-75.5272978,N LEWIS RD & W RIDGE PIKE; LIMERICK; 2016-01-13 @ 10:52:36;,19468,Traffic: DISABLED VEHICLE -,1/13/2016 10:52,LIMERICK,N LEWIS RD & W RIDGE PIKE,1
40.3146524,-75.3243554,2ND ST & CHURCH ST; SOUDERTON; 2016-01-13 @ 10:55:53;,18964,Traffic: VEHICLE FIRE -,1/13/2016 10:55,SOUDERTON,2ND ST & CHURCH ST,1
40.1826502,-75.3037738,GOLFVIEW DR & NORTH WALES RD; WHITPAIN; 2016-01-13 @ 10:57:54;,19422,Traffic: VEHICLE ACCIDENT -,1/13/2016 10:57,WHITPAIN,GOLFVIEW DR & NORTH WALES RD,1
40.2901805,-75.374809,CRESCENT WAY & CRESCENT LN;  FRANCONIA; Station 344; 2016-01-13 @ 11:04:25;,19438,EMS: MEDICAL ALERT ALARM,1/13/2016 11:04,FRANCONIA,CRESCENT WAY & CRESCENT LN,1
39.989898,-75.25843,LANCASTER AVE & LANKENAU DR;  LOWER MERION; Station 313; 2016-01-13 @ 11:02:29;,19096,EMS: UNKNOWN MEDICAL EMERGENCY,1/13/2016 11:02,LOWER MERION,LANCASTER AVE & LANKENAU DR,1
40.1957948,-75.5324106,10TH AVE & LAKEVIEW DR; LIMERICK; 2016-01-13 @ 11:10:11-Station:STA51;,19468,Fire: TRASH/DUMPSTER FIRE,1/13/2016 11:10,LIMERICK,10TH AVE & LAKEVIEW DR,1
40.2351976,-75.239958,UPPER STATE RD & BETHLEHEM PIKE; MONTGOMERY; 2016-01-13 @ 11:11:28;,19454,Traffic: HAZARDOUS ROAD CONDITIONS -,1/13/2016 11:11,MONTGOMERY,UPPER STATE RD & BETHLEHEM PIKE,1
40.2258856,-75.3091178,SUMNEYTOWN PIKE & SUPPLEE RD; UPPER GWYNEDD; 2016-01-13 @ 11:14:50;,19446,Traffic: VEHICLE ACCIDENT -,1/13/2016 11:14,UPPER GWYNEDD,SUMNEYTOWN PIKE & SUPPLEE RD,1
40.0766793,-75.1444028,ASHBOURNE RD & SPRING AVE; CHELTENHAM; 2016-01-13 @ 11:16:05-Station:STA2;,19027,Fire: FIRE ALARM,1/13/2016 11:16,CHELTENHAM,ASHBOURNE RD & SPRING AVE,1
40.0618689,-75.1107108,ASHBOURNE RD & OAK LANE RD; CHELTENHAM; 2016-01-13 @ 11:16:32;,19012,Traffic: DISABLED VEHICLE -,1/13/2016 11:16,CHELTENHAM,ASHBOURNE RD & OAK LANE RD,1
40.2140243,-75.4610727,RED COAT RD & GREENE BLVD; PERKIOMEN; 2016-01-13 @ 11:17:27-Station:STA66;,19426,Fire: GAS-ODOR/LEAK,1/13/2016 11:17,PERKIOMEN,RED COAT RD & GREENE BLVD,1
40.1992311,-75.1318688,MAURICE LN & EMMA WAY; HORSHAM; 2016-01-13 @ 11:17:56;,19040,Traffic: ROAD OBSTRUCTION -,1/13/2016 11:17,HORSHAM,MAURICE LN & EMMA WAY,1
40.3847701,-75.4880931,W 11TH ST & MAIN ST; RED HILL; 2016-01-13 @ 11:20:37;,18076,Traffic: VEHICLE ACCIDENT -,1/13/2016 11:20,RED HILL,W 11TH ST & MAIN ST,1
40.3838109,-75.4904159,W 11TH ST;  RED HILL; Station 369; 2016-01-13 @ 11:27:06;,,EMS: VEHICLE ACCIDENT,1/13/2016 11:27,RED HILL,W 11TH ST,1
40.3838109,-75.4904159,W 11TH ST; RED HILL; 2016-01-13 @ 11:27:23-Station:STA71;,,Fire: VEHICLE ACCIDENT,1/13/2016 11:27,RED HILL,W 11TH ST,1
40.0228714,-75.3274233,CONESTOGA RD & S ROBERTS RD; DELAWARE COUNTY; 2016-01-13 @ 11:29:47-Station:STA23;,19010,Fire: FIRE ALARM,1/13/2016 11:29,DELAWARE COUNTY,CONESTOGA RD & S ROBERTS RD,1
40.3451197,-75.3844603,COUNTRY VIEW WAY & MEADOW LN;  SALFORD; Station 339; 2016-01-13 @ 11:28:35;,18969,EMS: UNCONSCIOUS SUBJECT,1/13/2016 11:28,SALFORD,COUNTRY VIEW WAY & MEADOW LN,1
40.1930534,-75.4623315,MAIN ST & E 9TH AVE; COLLEGEVILLE; 2016-01-13 @ 11:34:20-Station:STA34;,19426,Fire: FIRE SPECIAL SERVICE,1/13/2016 11:34,COLLEGEVILLE,MAIN ST & E 9TH AVE,1
40.1930534,-75.4623315,MAIN ST & E 9TH AVE;  COLLEGEVILLE; Station 324; 2016-01-13 @ 11:31:40;,19426,EMS: FIRE SPECIAL SERVICE,1/13/2016 11:31,COLLEGEVILLE,MAIN ST & E 9TH AVE,1
40.0050917,-75.2183892,E CITY AVE;  LOWER MERION; Station 313; 2016-01-13 @ 11:33:19;,,EMS: RESPIRATORY EMERGENCY,1/13/2016 11:33,LOWER MERION,E CITY AVE,1
40.0972222,-75.3761952,SCHUYLKILL EXPY & RAMP RT202 NB TO I76 EB; UPPER MERION; 2016-01-13 @ 11:35:08;,,Traffic: DISABLED VEHICLE -,1/13/2016 11:35,UPPER MERION,SCHUYLKILL EXPY & RAMP RT202 NB TO I76 EB,1
40.1466077,-75.2872739,ARBOR WAY & UNION MEETING RD;  WHITPAIN; Station 385; 2016-01-13 @ 11:37:34;,19422,EMS: CARDIAC EMERGENCY,1/13/2016 11:37,WHITPAIN,ARBOR WAY & UNION MEETING RD,1
40.3764496,-75.4818465,5TH ST & BITTING ALY;  RED HILL; Station 369; 2016-01-13 @ 11:36:32;,18076,EMS: MEDICAL ALERT ALARM,1/13/2016 11:36,RED HILL,5TH ST & BITTING ALY,1
40.2473773,-75.6772319,W HIGH ST & GLASGOW ST; POTTSTOWN; 2016-01-13 @ 11:37:22;,19464,Traffic: VEHICLE ACCIDENT -,1/13/2016 11:37,POTTSTOWN,W HIGH ST & GLASGOW ST,1
40.3451197,-75.3844603,COUNTRY VIEW WAY & MEADOW LN; SALFORD; 2016-01-13 @ 11:42:23-Station:STA72;,18969,Fire: FIRE SPECIAL SERVICE,1/13/2016 11:42,SALFORD,COUNTRY VIEW WAY & MEADOW LN,1
40.0118529,-75.34327,BRYN MAWR AVE & DREXEL LN; DELAWARE COUNTY; 2016-01-13 @ 11:45:11-Station:STA23;,19010,Fire: FIRE ALARM,1/13/2016 11:45,DELAWARE COUNTY,BRYN MAWR AVE & DREXEL LN,1
40.1207146,-75.0571312,RED LION RD & PHILMONT AVE; LOWER MORELAND; 2016-01-13 @ 11:59:51-Station:STA8;,19006,Fire: FIRE ALARM,1/13/2016 11:59,LOWER MORELAND,RED LION RD & PHILMONT AVE,1
40.2330578,-75.6165773,ARMAND HAMMER BLVD & RAMP RT422 WB TO ARMAND HAMMER BLVD; LOWER POTTSGROVE; 2016-01-13 @ 11:59:37;,19464,Traffic: VEHICLE ACCIDENT -,1/13/2016 11:59,LOWER POTTSGROVE,ARMAND HAMMER BLVD & RAMP RT422 WB TO ARMAND HAMMER BLVD,1
40.007719,-75.250115,MONTGOMERY AVE & MERION RD; LOWER MERION; 2016-01-13 @ 12:01:57;,19066,Traffic: DISABLED VEHICLE -,1/13/2016 12:01,LOWER MERION,MONTGOMERY AVE & MERION RD,1
40.0837614,-75.1422046,WASHINGTON LN & W CHURCH RD;  CHELTENHAM; Station 358A; 2016-01-13 @ 12:09:02;,19095,EMS: CARDIAC EMERGENCY,1/13/2016 12:09,CHELTENHAM,WASHINGTON LN & W CHURCH RD,1
40.1209424,-75.0687719,WELSH RD & WALTON RD;  LOWER MORELAND; Station 355; 2016-01-13 @ 12:09:35;,19006,EMS: GENERAL WEAKNESS,1/13/2016 12:09,LOWER MORELAND,WELSH RD & WALTON RD,1
39.9991037,-75.2375615,OLD LANCASTER RD & UPLAND TER;  LOWER MERION; Station 313; 2016-01-13 @ 12:14:55;,19066,EMS: CVA/STROKE,1/13/2016 12:14,LOWER MERION,OLD LANCASTER RD & UPLAND TER,1
40.1218989,-75.2886415,GERMANTOWN PIKE & WALTON RD;  PLYMOUTH; Station 308; 2016-01-13 @ 12:13:07;,19462,EMS: RESPIRATORY EMERGENCY,1/13/2016 12:13,PLYMOUTH,GERMANTOWN PIKE & WALTON RD,1
40.2974144,-75.4093315,SUMNEYTOWN PIKE & MORWOOD RD;  UPPER SALFORD; Station 344A; 2016-01-13 @ 12:13:43;,19438,EMS: CVA/STROKE,1/13/2016 12:13,UPPER SALFORD,SUMNEYTOWN PIKE & MORWOOD RD,1
40.1493542,-75.1248419,GILPIN RD & BARTRAM RD;  UPPER MORELAND; Station 381; 2016-01-13 @ 12:12:22;,19090,EMS: SUBJECT IN PAIN,1/13/2016 12:12,UPPER MORELAND,GILPIN RD & BARTRAM RD,1
40.1339317,-75.1153576,OLD YORK RD & TREMONT AVE; ABINGTON; 2016-01-13 @ 12:11:32;,19001,Traffic: VEHICLE ACCIDENT -,1/13/2016 12:11,ABINGTON,OLD YORK RD & TREMONT AVE,1
40.083246,-75.127689,OLD YORK RD & MEETINGHOUSE RD;  CHELTENHAM; Station 358; 2016-01-13 @ 12:18:44;,19027,EMS: CARDIAC EMERGENCY,1/13/2016 12:18,CHELTENHAM,OLD YORK RD & MEETINGHOUSE RD,1
40.0249667,-75.2829046,PRESIDENTIAL BLVD & GLEN RD;  LOWER MERION; Station 313; 2016-01-13 @ 12:25:53;,,EMS: FALL VICTIM,1/13/2016 12:25,LOWER MERION,PRESIDENTIAL BLVD & GLEN RD,1
40.2456734,-75.2796667,BROAD ST & E 6TH ST;  LANSDALE; Station 345; 2016-01-13 @ 12:21:08;,19446,EMS: CARDIAC EMERGENCY,1/13/2016 12:21,LANSDALE,BROAD ST & E 6TH ST,1
40.3119448,-75.6114018,GILBERTSVILLE RD & YODER AVE;  DOUGLASS; Station 332; 2016-01-13 @ 12:24:52;,19525,EMS: CARDIAC EMERGENCY,1/13/2016 12:24,DOUGLASS,GILBERTSVILLE RD & YODER AVE,1
40.14713,-75.316016,SWEDE RD & HILLTOP AVE;  EAST NORRITON; Station 308; 2016-01-13 @ 12:21:38;,19401,EMS: OVERDOSE,1/13/2016 12:21,EAST NORRITON,SWEDE RD & HILLTOP AVE,1
40.1758687,-75.4108885,GERMANTOWN PIKE & N GRANGE AVE; LOWER PROVIDENCE; 2016-01-13 @ 12:21:47;,19426,Traffic: DISABLED VEHICLE -,1/13/2016 12:21,LOWER PROVIDENCE,GERMANTOWN PIKE & N GRANGE AVE,1
40.2467856,-75.2785662,N BROAD ST & E 7TH ST; LANSDALE; 2016-01-13 @ 12:23:18;,19446,Traffic: VEHICLE ACCIDENT -,1/13/2016 12:23,LANSDALE,N BROAD ST & E 7TH ST,1
40.1074003,-75.113206,THE FAIRWAY  & RYDAL RD;  ABINGTON; Station 382; 2016-01-13 @ 12:29:11;,19046,EMS: FEVER,1/13/2016 12:29,ABINGTON,THE FAIRWAY  & RYDAL RD,1
40.3077958,-75.2998221,COUNTY LINE RD & TOWNSHIP LINE RD;  FRANCONIA; Station 339; 2016-01-13 @ 12:27:53;,18964,EMS: VEHICLE ACCIDENT,1/13/2016 12:27,FRANCONIA,COUNTY LINE RD & TOWNSHIP LINE RD,1
40.3077958,-75.2998221,COUNTY LINE RD & TOWNSHIP LINE RD; FRANCONIA; 2016-01-13 @ 12:27:43-Station:STA74;,18964,Fire: VEHICLE ACCIDENT,1/13/2016 12:27,FRANCONIA,COUNTY LINE RD & TOWNSHIP LINE RD,1
40.3077958,-75.2998221,COUNTY LINE RD & TOWNSHIP LINE RD; FRANCONIA; 2016-01-13 @ 12:27:47;,18964,Traffic: VEHICLE ACCIDENT -,1/13/2016 12:27,FRANCONIA,COUNTY LINE RD & TOWNSHIP LINE RD,1
40.1302785,-75.4521468,MILL RD & CRESSON BLVD; UPPER PROVIDENCE; 2016-01-13 @ 12:26:53;,19460,Traffic: VEHICLE ACCIDENT -,1/13/2016 12:26,UPPER PROVIDENCE,MILL RD & CRESSON BLVD,1
40.0801137,-75.101567,GLEN LN & VALLEY GLEN RD;  ABINGTON; Station 382; 2016-01-13 @ 12:46:52;,19027,EMS: DIZZINESS,1/13/2016 12:46,ABINGTON,GLEN LN & VALLEY GLEN RD,1
40.0360047,-75.3491971,LANCASTER AVE & N SPRING MILL RD; DELAWARE COUNTY; 2016-01-13 @ 12:49:44-Station:STA23;,19085,Fire: RESCUE - ELEVATOR,1/13/2016 12:49,DELAWARE COUNTY,LANCASTER AVE & N SPRING MILL RD,1
40.2472053,-75.4030507,LUCON RD & HARLEYSVILLE PIKE;  LOWER SALFORD; Station 344; 2016-01-13 @ 12:55:36;,19438,EMS: GENERAL WEAKNESS,1/13/2016 12:55,LOWER SALFORD,LUCON RD & HARLEYSVILLE PIKE,1
40.1552833,-75.2642296,PENLLYN BLUE BELL PIKE & VILLAGE CIR;  WHITPAIN; Station 385; 2016-01-13 @ 13:04:00;,19422,EMS: CARDIAC EMERGENCY,1/13/2016 13:04,WHITPAIN,PENLLYN BLUE BELL PIKE & VILLAGE CIR,1
40.0900968,-75.1265843,OLD YORK RD & YORK RD;  ABINGTON; Station 382; 2016-01-13 @ 13:10:20;,19046,EMS: CARDIAC EMERGENCY,1/13/2016 13:10,ABINGTON,OLD YORK RD & YORK RD,1
40.0742571,-75.309695,ELM ST & MAPLE ST; CONSHOHOCKEN; 2016-01-13 @ 13:08:58-Station:STA36;,19428,Fire: WOODS/FIELD FIRE,1/13/2016 13:08,CONSHOHOCKEN,ELM ST & MAPLE ST,1
40.072731,-75.1559688,CHELTENHAM AVE & 79TH AVE;  CHELTENHAM; Station 358A; 2016-01-13 @ 13:12:36;,19150,EMS: SYNCOPAL EPISODE,1/13/2016 13:12,CHELTENHAM,CHELTENHAM AVE & 79TH AVE,1
40.2846914,-75.262291,BETHLEHEM PIKE & LINE LEXINGTON RD; HATFIELD TOWNSHIP; 2016-01-13 @ 13:16:27;,19440,Traffic: VEHICLE ACCIDENT -,1/13/2016 13:16,HATFIELD TOWNSHIP,BETHLEHEM PIKE & LINE LEXINGTON RD,1
40.1323489,-75.1341177,ARLINE AVE & PERSHING AVE;  ABINGTON; Station 381; 2016-01-13 @ 13:18:17;,19001,EMS: LACERATIONS,1/13/2016 13:18,ABINGTON,ARLINE AVE & PERSHING AVE,1
40.1720819,-75.3992409,KRIEBEL MILL RD & GERMANTOWN PIKE;  WORCESTER; Station 322; 2016-01-13 @ 13:23:10;,19426,EMS: CVA/STROKE,1/13/2016 13:23,WORCESTER,KRIEBEL MILL RD & GERMANTOWN PIKE,1
40.1074003,-75.113206,THE FAIRWAY  & RYDAL RD;  ABINGTON; Station 382; 2016-01-13 @ 13:24:19;,19046,EMS: HEAD INJURY,1/13/2016 13:24,ABINGTON,THE FAIRWAY  & RYDAL RD,1
40.2445192,-75.5867253,HIGH ST & ALLISON DR; LOWER POTTSGROVE; 2016-01-13 @ 13:23:05;,19464,Traffic: VEHICLE ACCIDENT -,1/13/2016 13:23,LOWER POTTSGROVE,HIGH ST & ALLISON DR,1
40.1286342,-75.2993489,GERMANTOWN PIKE & VIRGINIA RD; PLYMOUTH; 2016-01-13 @ 13:26:35-Station:STA44;,19462,Fire: FIRE ALARM,1/13/2016 13:26,PLYMOUTH,GERMANTOWN PIKE & VIRGINIA RD,1
40.1422617,-75.3898091,RIDGE PIKE & S TROOPER RD; LOWER PROVIDENCE; 2016-01-13 @ 13:30:48;,19403,Traffic: VEHICLE ACCIDENT -,1/13/2016 13:30,LOWER PROVIDENCE,RIDGE PIKE & S TROOPER RD,1
40.1192546,-75.2362381,CARRIAGE CT & DEAD END; WHITEMARSH; 2016-01-13 @ 13:35:38-Station:STA29;,,Fire: BUILDING FIRE,1/13/2016 13:35,WHITEMARSH,CARRIAGE CT & DEAD END,1
40.1209496,-75.3494023,GEORGE ST;  NORRISTOWN; Station 308A; 2016-01-13 @ 13:35:06;,19401,EMS: RESPIRATORY EMERGENCY,1/13/2016 13:35,NORRISTOWN,GEORGE ST,1
40.0821488,-75.2705353,PEAR TREE LN & SUGAR MAPLE LN; WHITEMARSH; 2016-01-13 @ 13:32:17-Station:STA45;,19444,Fire: BUILDING FIRE,1/13/2016 13:32,WHITEMARSH,PEAR TREE LN & SUGAR MAPLE LN,1
40.2413204,-75.2428276,BETHLEHEM PIKE & NORTH WALES RD; MONTGOMERY; 2016-01-13 @ 13:38:12-Station:STA18;,19454,Fire: FIRE ALARM,1/13/2016 13:38,MONTGOMERY,BETHLEHEM PIKE & NORTH WALES RD,1
40.1436007,-75.4278768,EAGLEVILLE RD & REDTAIL RD; LOWER PROVIDENCE; 2016-01-13 @ 13:36:12;,19403,Traffic: DISABLED VEHICLE -,1/13/2016 13:36,LOWER PROVIDENCE,EAGLEVILLE RD & REDTAIL RD,1
40.2560369,-75.5927008,BUCHERT RD & LAUREL WAY;  LOWER POTTSGROVE; Station 329; 2016-01-13 @ 13:41:49;,19464,EMS: LACERATIONS,1/13/2016 13:41,LOWER POTTSGROVE,BUCHERT RD & LAUREL WAY,1
40.0900968,-75.1265843,OLD YORK RD & YORK RD;  ABINGTON; Station 382; 2016-01-13 @ 13:43:09;,19046,EMS: FALL VICTIM,1/13/2016 13:43,ABINGTON,OLD YORK RD & YORK RD,1
40.2473287,-75.6472085,CHESTNUT ST & N CHARLOTTE ST;  POTTSTOWN; Station 329; 2016-01-13 @ 13:47:29;,19464,EMS: ABDOMINAL PAINS,1/13/2016 13:47,POTTSTOWN,CHESTNUT ST & N CHARLOTTE ST,1
40.072731,-75.1559688,CHELTENHAM AVE & 79TH AVE; CHELTENHAM; 2016-01-13 @ 13:54:33;,19150,Traffic: VEHICLE ACCIDENT -,1/13/2016 13:54,CHELTENHAM,CHELTENHAM AVE & 79TH AVE,1
40.1797271,-75.5474932,MAIN ST & NEW ST;  CHESTER COUNTY; Station EMS; 2016-01-13 @ 13:57:14;,19475,EMS: UNCONSCIOUS SUBJECT,1/13/2016 13:57,CHESTER COUNTY,MAIN ST & NEW ST,1
40.1053039,-75.1440235,ABINGTON AVE & PARKDALE AVE; ABINGTON; 2016-01-13 @ 14:00:15;,19038,Traffic: VEHICLE ACCIDENT -,1/13/2016 14:00,ABINGTON,ABINGTON AVE & PARKDALE AVE,1
40.2541003,-75.3388642,DOCK DR & DETWILER RD;  TOWAMENCIN; Station 345B; 2016-01-13 @ 14:03:54;,19446,EMS: FALL VICTIM,1/13/2016 14:03,TOWAMENCIN,DOCK DR & DETWILER RD,1
40.0900968,-75.1265843,OLD YORK RD & YORK RD;  ABINGTON; Station 382; 2016-01-13 @ 14:08:33;,19046,EMS: HEMORRHAGING,1/13/2016 14:08,ABINGTON,OLD YORK RD & YORK RD,1
40.1930534,-75.4623315,MAIN ST & E 9TH AVE; COLLEGEVILLE; 2016-01-13 @ 14:09:06-Station:STA34;,19426,Fire: FIRE INVESTIGATION,1/13/2016 14:09,COLLEGEVILLE,MAIN ST & E 9TH AVE,1
40.1456253,-75.1747499,SUSQUEHANNA RD & WATER TOWER DR;  UPPER DUBLIN; Station 351; 2016-01-13 @ 14:17:35;,19025,EMS: HEAD INJURY,1/13/2016 14:17,UPPER DUBLIN,SUSQUEHANNA RD & WATER TOWER DR,1
40.075421,-75.28826,HECTOR ST & LEE ST;  WHITEMARSH; Station 318; 2016-01-13 @ 14:16:45;,19428,EMS: UNRESPONSIVE SUBJECT,1/13/2016 14:16,WHITEMARSH,HECTOR ST & LEE ST,1
40.190804,-75.4345396,TOWNSHIP LINE RD & ROBIN LN; SKIPPACK; 2016-01-13 @ 14:20:16-Station:STA86;,19426,Fire: FIRE ALARM,1/13/2016 14:20,SKIPPACK,TOWNSHIP LINE RD & ROBIN LN,1
40.0432039,-75.2827029,WAVERLY RD & CONSHOHOCKEN STATE RD; LOWER MERION; 2016-01-13 @ 14:16:53;,19035,Traffic: VEHICLE ACCIDENT -,1/13/2016 14:16,LOWER MERION,WAVERLY RD & CONSHOHOCKEN STATE RD,1
40.1074003,-75.113206,THE FAIRWAY  & RYDAL RD;  ABINGTON; Station 382; 2016-01-13 @ 14:25:53;,19046,EMS: GENERAL WEAKNESS,1/13/2016 14:25,ABINGTON,THE FAIRWAY  & RYDAL RD,1
40.2867873,-75.361651,SCHOOLHOUSE RD; FRANCONIA; 2016-01-13 @ 14:24:58-Station:STA89;,,Fire: VEHICLE ACCIDENT,1/13/2016 14:24,FRANCONIA,SCHOOLHOUSE RD,1
40.1550603,-75.1022513,DAVISVILLE RD & PENNYPACK RD;  UPPER MORELAND; Station 381; 2016-01-13 @ 14:24:17;,19040,EMS: CARDIAC EMERGENCY,1/13/2016 14:24,UPPER MORELAND,DAVISVILLE RD & PENNYPACK RD,1
40.2867873,-75.361651,SCHOOLHOUSE RD;  FRANCONIA; Station 344; 2016-01-13 @ 14:25:05;,,EMS: VEHICLE ACCIDENT,1/13/2016 14:25,FRANCONIA,SCHOOLHOUSE RD,1
40.295017,-75.3753167,SCHOOLHOUSE RD & HARLEYSVILLE PIKE; FRANCONIA; 2016-01-13 @ 14:24:23;,19438,Traffic: VEHICLE ACCIDENT -,1/13/2016 14:24,FRANCONIA,SCHOOLHOUSE RD & HARLEYSVILLE PIKE,1
40.1397628,-75.3863985,MAIN ST & LAWN AVE; WEST NORRITON; 2016-01-13 @ 14:27:38;,19403,Traffic: VEHICLE ACCIDENT -,1/13/2016 14:27,WEST NORRITON,MAIN ST & LAWN AVE,1
40.3154922,-75.6066722,SWAMP PIKE & GILBERTSVILLE RD; DOUGLASS; 2016-01-13 @ 14:26:24;,19525,Traffic: VEHICLE ACCIDENT -,1/13/2016 14:26,DOUGLASS,SWAMP PIKE & GILBERTSVILLE RD,1
40.254768,-75.6604586,SHOEMAKER RD & ROBINSON ST;  POTTSTOWN; Station 329; 2016-01-13 @ 14:34:54;,19464,EMS: VEHICLE ACCIDENT,1/13/2016 14:34,POTTSTOWN,SHOEMAKER RD & ROBINSON ST,1
40.0941849,-75.28665,RIDGE PIKE & BUTLER PIKE; PLYMOUTH; 2016-01-13 @ 14:33:49;,19428,Traffic: VEHICLE ACCIDENT -,1/13/2016 14:33,PLYMOUTH,RIDGE PIKE & BUTLER PIKE,1
40.254768,-75.6604586,SHOEMAKER RD & ROBINSON ST; POTTSTOWN; 2016-01-13 @ 14:34:50;,19464,Traffic: VEHICLE ACCIDENT -,1/13/2016 14:34,POTTSTOWN,SHOEMAKER RD & ROBINSON ST,1
40.2922548,-75.2900914,UNIONVILLE PIKE;  BUCKS COUNTY; Station 345; 2016-01-13 @ 14:39:16;,19440,EMS: VEHICLE ACCIDENT,1/13/2016 14:39,BUCKS COUNTY,UNIONVILLE PIKE,1
40.1082672,-75.3062326,BLUEROUTE  & RAMP I276 TO I476 SB; PLYMOUTH; 2016-01-13 @ 14:38:01;,,Traffic: ROAD OBSTRUCTION -,1/13/2016 14:38,PLYMOUTH,BLUEROUTE  & RAMP I276 TO I476 SB,1
40.2984302,-75.2841346,UNIONVILLE PIKE & BETHLEHEM PIKE; BUCKS COUNTY; 2016-01-13 @ 14:38:56;,19440,Traffic: VEHICLE ACCIDENT -,1/13/2016 14:38,BUCKS COUNTY,UNIONVILLE PIKE & BETHLEHEM PIKE,1
40.3787745,-75.4857675,JEFFERSON ST & W 7TH ST;  RED HILL; Station 369; 2016-01-13 @ 14:45:22;,18076,EMS: HEMORRHAGING,1/13/2016 14:45,RED HILL,JEFFERSON ST & W 7TH ST,1
40.2020634,-75.5125452,RITTENHOUSE RD & S TOWNSHIP LINE RD; UPPER PROVIDENCE; 2016-01-13 @ 14:41:35;,19468,Traffic: VEHICLE ACCIDENT -,1/13/2016 14:41,UPPER PROVIDENCE,RITTENHOUSE RD & S TOWNSHIP LINE RD,1
